"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NP_414639",150.09339812351,0.124025994514088,0.259441877679265,0.478049247960714,0.632615153383435,0.778137454595479
"NP_414640",604.727994603953,-0.143323494473557,0.268561684856613,-0.533670670669491,0.593569404416402,0.745269432354273
"NP_414641",2.72975536516264,0.956312134577628,0.790587376413191,1.20962231767008,0.22642385038496,0.412901229238826
"NP_414643",22.4210183289134,-0.453774283015655,0.580243259539583,-0.782041455123013,0.434190211167537,0.620357938957926
"NP_414644",41.9286398070647,-0.417702035657531,0.428283648544257,-0.975292979494564,0.329414951916515,0.524277490625056
"NP_414645",25.0720226416687,-0.529566972577577,0.397076490732048,-1.33366488557726,0.182313707672438,0.356817689647341
"NP_414646",101.764707920033,0.130078992015258,0.462168816998256,0.281453415356123,0.778362653592773,0.875205696355888
"NP_414648",9.61136262151043,0.61057234605707,0.601160104155582,1.01565679730978,0.30979284783641,0.503805678424166
"NP_414649",17.5629353334695,0.12098005748066,0.397930451496625,0.304023120185076,0.761110276995797,0.864262761639737
"NP_414650",1.07289522007176,-0.518728594317183,1.50210651219649,-0.345334095888221,0.729843216670519,0.844433119569267
"NP_414651",34.7179816990889,-0.977116562451942,0.400153644073153,-2.44185346534871,0.0146120762878394,0.0573876386777418
"NP_414652",21.6229575344078,-0.299365317606161,0.434506686891234,-0.68897746947931,0.490837446066149,0.667332760140236
"NP_414653",62.5640512501909,-0.0187870633514673,0.352839246200892,-0.0532453902272841,0.957536390713079,0.978233450586877
"NP_414654",73.7718132348412,-0.34611891195904,0.309288608731146,-1.11908069740748,0.26310571381413,0.450650609267039
"NP_414655",54.6197839816571,-1.48969090339533,0.325275956790466,-4.57977564064149,4.65474975338333e-06,0.000128458597220888
"NP_414656",1481.40018007833,-0.832902720413223,0.31034561777757,-2.68379082127133,0.00727926346256442,0.0340934111280463
"NP_414657",811.397958850737,-0.946889537271149,0.541365986951562,-1.74907467423858,0.080278112303916,0.200427199631878
"NP_414658",1241.14187811391,-0.313847500473141,0.292948291555454,-1.0713409482838,0.284016154235674,0.473975010640054
"NP_414659",23.6567577817214,-0.180426348648936,0.35041879306266,-0.514887763501524,0.606631452104476,0.755441711403272
"NP_414660",935.968911848384,-0.942721823931116,0.321143986199899,-2.93551137322033,0.00332998403947116,0.0190443593467391
"NP_414661",26.927904842319,-0.0701929350401839,0.383646609730799,-0.18296247968785,0.854827458491672,0.920715245965237
